s,t,V_theoretical,mc_mean,mc_std,mc_p50,mc_p90,mc_p99,success_rate
59,55,4.43659782409668,4.47599983215332,2.7142999172210693,4.0,8.0,13.0,1.0
59,56,3.124267816543579,3.1510000228881836,2.060145378112793,3.0,6.0,11.0,1.0
59,57,3.2083332538604736,3.256999969482422,2.065175771713257,3.0,6.0,10.0,1.0
59,58,1.3333333730697632,1.3220000267028809,0.648317813873291,1.0,2.0,4.0,1.0
59,60,1.1428571939468384,1.1469999551773071,0.4042165279388428,1.0,2.0,3.0,1.0
59,61,2.500194549560547,2.5239999294281006,1.910869836807251,2.0,5.0,9.0,1.0
59,62,1.850000023841858,1.8609999418258667,0.9506203532218933,2.0,3.0,5.0,1.0
59,63,2.6042590141296387,2.572999954223633,1.5989593267440796,2.0,5.0,9.0,1.0
59,64,1.2329411506652832,1.2239999771118164,0.4793996214866638,1.0,2.0,3.0,1.0
60,0,43.84721374511719,44.33300018310547,29.262332916259766,37.0,82.0999984741211,139.02000427246094,1.0
60,1,31.22743797302246,31.06999969482422,20.27217674255371,26.0,57.0,90.05000305175781,1.0
60,2,21.390300750732422,21.25,15.731799125671387,18.0,41.0,74.0199966430664,1.0
60,3,19.193204879760742,18.549999237060547,12.894940376281738,15.0,35.099998474121094,59.0,1.0
60,4,11.51563549041748,11.649999618530273,7.81456995010376,10.0,22.0,36.0,1.0
60,5,8.925344467163086,8.854000091552734,7.635488033294678,6.0,20.0,33.0,1.0
60,6,7.889813423156738,7.882999897003174,5.6749725341796875,6.0,15.100000381469727,28.0,1.0
60,7,4.5,4.431000232696533,2.6670656204223633,4.0,8.0,14.0,1.0
60,8,5.908181667327881,5.894999980926514,3.438019037246704,5.0,10.0,18.0,1.0
60,9,7.363942623138428,7.113999843597412,4.68753719329834,6.0,13.0,25.0,1.0
60,10,5.219499588012695,5.179999828338623,2.9559431076049805,4.0,9.0,15.010000228881836,1.0
60,11,6.500736236572266,6.335000038146973,4.039155006408691,5.0,11.0,22.0,1.0
60,12,4.979732513427734,4.9730000495910645,2.891413450241089,4.0,8.0,15.010000228881836,1.0
60,13,6.163815021514893,6.067999839782715,3.5951879024505615,5.0,11.0,19.0,1.0
60,14,5.294994831085205,5.315000057220459,2.850574493408203,5.0,9.0,15.0,1.0
60,15,5.57923698425293,5.468999862670898,3.0230844020843506,5.0,9.0,16.0,1.0
60,16,5.769129276275635,5.806000232696533,4.435354232788086,5.0,12.0,22.0,1.0
60,17,7.072494029998779,6.9720001220703125,4.459508895874023,6.0,13.0,22.010000228881836,1.0
60,18,6.158702850341797,6.224999904632568,3.565441608428955,5.0,11.0,18.0,1.0
60,19,8.062092781066895,7.9730000495910645,4.859246253967285,7.0,14.0,23.010000228881836,1.0
60,20,6.433487892150879,6.361000061035156,3.6114649772644043,5.0,11.0,18.0,1.0
60,21,7.788582801818848,7.807000160217285,5.041205406188965,6.0,14.0,25.0,1.0
60,22,7.001750946044922,7.122000217437744,4.32424783706665,6.0,13.0,22.0,1.0
60,23,6.381659030914307,6.107999801635742,3.354450225830078,5.0,11.0,18.0,1.0
60,24,6.314022064208984,6.382999897003174,4.0242156982421875,5.0,12.0,18.010000228881836,1.0
60,25,6.999495029449463,6.889999866485596,4.516846656799316,6.0,13.0,21.010000228881836,1.0
60,26,3.7396774291992188,3.7209999561309814,3.1300415992736816,3.0,8.0,13.020000457763672,1.0
60,27,6.165686130523682,6.190000057220459,3.9166183471679688,5.0,11.0,21.0,1.0
60,28,4.956661701202393,5.034999847412109,2.965092897415161,4.0,9.0,15.0,1.0
60,29,6.62195348739624,6.711999893188477,4.068544864654541,6.0,12.0,22.0,1.0
60,30,5.906100749969482,5.883999824523926,3.574709177017212,5.0,11.0,17.010000228881836,1.0
60,31,4.269175052642822,4.295000076293945,2.358384132385254,4.0,7.0,12.0,1.0
60,32,5.003052711486816,5.123000144958496,3.4158265590667725,4.0,9.0,18.010000228881836,1.0
60,33,4.132484436035156,4.0929999351501465,4.370166301727295,2.0,10.0,21.010000228881836,1.0
60,34,3.9933295249938965,3.9749999046325684,2.2552993297576904,3.0,7.0,12.0,1.0
60,35,5.617781639099121,5.734000205993652,3.7922611236572266,5.0,11.0,19.0,1.0
60,36,4.613118648529053,4.695000171661377,2.8170862197875977,4.0,8.0,15.010000228881836,1.0
60,37,6.123003959655762,6.197000026702881,3.9982736110687256,5.0,12.0,19.010000228881836,1.0
60,38,5.20684289932251,5.35099983215332,3.227661609649658,4.5,9.100000381469727,17.0,1.0
60,39,5.137115001678467,5.035999774932861,3.333872079849243,4.0,9.0,17.010000228881836,1.0
60,40,5.296715259552002,5.311999797821045,3.154149055480957,5.0,9.0,16.0,1.0
60,41,6.765720844268799,6.809999942779541,4.921168804168701,5.0,13.0,25.0,1.0
60,42,4.885043621063232,5.011000156402588,3.0177605152130127,4.0,9.0,15.010000228881836,1.0
60,43,6.2676262855529785,6.203000068664551,3.8512065410614014,5.0,11.0,18.010000228881836,1.0
60,44,5.095237731933594,5.01200008392334,2.8652844429016113,4.0,9.0,14.0,1.0
60,45,6.866890907287598,6.816999912261963,4.193508148193359,6.0,12.0,21.010000228881836,1.0
60,46,5.370540618896484,5.541999816894531,3.2735660076141357,5.0,10.0,16.0,1.0
60,47,5.462993621826172,5.618000030517578,3.327773332595825,5.0,10.0,16.0,1.0
60,48,5.383203983306885,5.4720001220703125,2.7841007709503174,5.0,9.0,15.0,1.0
60,49,6.139604568481445,5.940000057220459,3.434880018234253,5.0,10.0,17.0,1.0
60,50,4.945849418640137,5.039999961853027,2.3478500843048096,5.0,8.0,12.0,1.0
60,51,6.353257656097412,6.431000232696533,3.43471097946167,5.5,11.0,18.0,1.0
60,52,5.313130855560303,5.449999809265137,2.948474168777466,5.0,9.0,15.0,1.0
60,53,6.588235378265381,6.640999794006348,3.3758139610290527,6.0,11.0,18.0,1.0
60,54,5.136835098266602,5.195000171661377,2.61055064201355,4.0,9.0,15.0,1.0
60,55,5.0558762550354,5.2210001945495605,3.394430637359619,4.0,10.0,17.010000228881836,1.0
60,56,4.128034591674805,4.190999984741211,2.655658006668091,4.0,8.0,13.0,1.0
60,57,4.484157085418701,4.566999912261963,2.648303508758545,4.0,8.0,13.0,1.0
60,58,2.962869167327881,2.9539999961853027,1.6744801998138428,2.0,5.0,9.0,1.0
60,59,2.904977321624756,2.9660000801086426,2.4691789150238037,2.0,6.0,12.0,1.0
60,61,2.1429128646850586,2.128999948501587,1.7001055479049683,2.0,4.0,8.0,1.0
60,62,1.5,1.527999997138977,0.8644165396690369,1.0,3.0,5.0,1.0
60,63,2.724933385848999,2.805000066757202,2.033463716506958,2.0,6.0,10.0,1.0
60,64,1.2117646932601929,1.2259999513626099,0.44600895047187805,1.0,2.0,2.009999990463257,1.0
61,0,43.10755920410156,44.51599884033203,28.027090072631836,38.0,81.0,143.02999877929688,1.0
61,1,30.479372024536133,31.066999435424805,21.062347412109375,26.0,56.0,103.04000091552734,1.0
61,2,20.641366958618164,20.378999710083008,15.244781494140625,16.0,39.099998474121094,78.02999877929688,1.0
61,3,18.217723846435547,18.792999267578125,13.811016082763672,15.0,38.0,62.040000915527344,1.0
61,4,10.079364776611328,9.859999656677246,7.411909103393555,8.0,20.0,36.0,1.0
61,5,6.9018402099609375,6.803999900817871,6.962584018707275,5.0,16.0,30.0,1.0
61,6,6.936502933502197,6.7729997634887695,5.224123954772949,5.0,14.0,25.0,1.0
61,7,4.0,4.01800012588501,2.4661054611206055,3.0,7.0,13.0,1.0
61,8,5.905776500701904,5.9039998054504395,3.505821466445923,5.0,11.0,17.010000228881836,1.0
61,9,6.054360389709473,5.869999885559082,4.807608604431152,5.0,12.0,22.010000228881836,1.0
61,10,4.784755706787109,4.629000186920166,3.4890341758728027,4.0,9.0,16.0,1.0
61,11,6.793314456939697,6.550000190734863,4.033051013946533,6.0,11.0,20.010000228881836,1.0
61,12,5.427793502807617,5.436999797821045,3.059743642807007,5.0,9.0,16.0,1.0
61,13,6.597046852111816,6.660999774932861,4.111943244934082,6.0,12.0,20.010000228881836,1.0
61,14,4.392857074737549,4.409999847412109,2.861450672149658,4.0,8.0,14.010000228881836,1.0
61,15,5.43137788772583,5.59499979019165,3.953350067138672,4.0,11.0,18.0,1.0
61,16,6.2456865310668945,6.3480000495910645,3.678436756134033,6.0,11.0,18.0,1.0
61,17,7.5469970703125,7.436999797821045,4.454439163208008,6.0,14.0,23.010000228881836,1.0
61,18,6.105802059173584,5.980999946594238,4.219080448150635,5.0,12.0,18.010000228881836,1.0
61,19,7.665014743804932,7.765999794006348,5.532200813293457,6.0,15.0,26.010000228881836,1.0
61,20,6.492079257965088,6.376999855041504,3.6976845264434814,5.0,11.0,18.0,1.0
61,21,8.148382186889648,8.112000465393066,5.126349449157715,7.0,15.0,24.0,1.0
61,22,7.405884265899658,7.4670000076293945,4.35900354385376,6.0,14.0,21.010000228881836,1.0
61,23,6.926173686981201,6.926000118255615,3.644245147705078,6.0,12.0,19.010000228881836,1.0
61,24,6.8830718994140625,6.869999885559082,4.007380485534668,6.0,12.0,20.0,1.0
61,25,7.896017551422119,8.031999588012695,4.985877513885498,7.0,15.0,25.0,1.0
61,26,4.739677429199219,4.744999885559082,3.2354249954223633,4.0,9.0,16.0,1.0
61,27,6.931902885437012,6.926000118255615,4.151207447052002,6.0,12.0,21.010000228881836,1.0
61,28,4.628009796142578,4.8520002365112305,3.3905892372131348,4.0,9.0,16.010000228881836,1.0
61,29,6.836799144744873,7.015999794006348,4.224658966064453,6.0,13.0,22.0,1.0
61,30,6.291098594665527,6.394000053405762,3.692528009414673,5.0,11.0,19.0,1.0
61,31,5.245264053344727,5.125,2.6308505535125732,4.0,9.0,13.0,1.0
61,32,6.003052711486816,6.044000148773193,3.6378653049468994,5.0,10.0,21.0,1.0
61,33,5.132484436035156,5.046999931335449,4.270221710205078,3.0,10.0,22.0,1.0
61,34,4.662219524383545,4.679999828338623,2.935915470123291,4.0,8.100000381469727,14.0,1.0
61,35,6.617781639099121,6.456999778747559,3.7331154346466064,5.0,11.0,19.0,1.0
61,36,5.203319549560547,5.179999828338623,3.1958723068237305,5.0,9.0,15.0,1.0
61,37,5.971490859985352,6.298999786376953,4.963829040527344,5.0,13.0,22.010000228881836,1.0
61,38,5.947271823883057,6.061999797821045,3.7108161449432373,5.0,11.0,19.010000228881836,1.0
61,39,5.838287353515625,5.809999942779541,4.2691802978515625,5.0,12.0,18.0,1.0
61,40,5.915456771850586,5.961999893188477,3.473407030105591,5.0,11.0,18.0,1.0
61,41,7.480417251586914,7.396999835968018,5.094839572906494,6.0,14.0,25.0,1.0
61,42,4.685858726501465,4.802999973297119,3.434267282485962,4.0,10.0,15.0,1.0
61,43,6.780920028686523,6.973999977111816,4.015635013580322,6.0,13.0,20.0,1.0
61,44,5.828295707702637,6.081999778747559,3.206754684448242,5.0,10.0,16.010000228881836,1.0
61,45,7.597639083862305,7.48799991607666,4.048685550689697,7.0,13.0,20.010000228881836,1.0
61,46,6.22602653503418,6.11299991607666,3.2227675914764404,5.0,10.0,17.0,1.0
61,47,6.134675979614258,6.078000068664551,3.4819414615631104,5.0,11.0,17.010000228881836,1.0
61,48,5.242255687713623,5.190999984741211,3.4194326400756836,5.0,10.0,15.0,1.0
61,49,6.7865824699401855,6.703000068664551,3.8717942237854004,6.0,12.0,18.010000228881836,1.0
61,50,5.600828170776367,5.577000141143799,2.725815773010254,5.0,9.0,16.0,1.0
61,51,6.650249004364014,6.618000030517578,4.2464189529418945,6.0,12.0,19.0,1.0
61,52,5.955814361572266,5.960999965667725,3.549292802810669,5.0,10.0,18.0,1.0
61,53,6.845758438110352,6.5970001220703125,4.361948490142822,6.0,12.0,19.0,1.0
61,54,5.20904016494751,5.386000156402588,3.1488099098205566,5.0,9.0,16.0,1.0
61,55,5.116186618804932,5.255000114440918,3.175527572631836,4.0,10.0,16.0,1.0
61,56,4.710155963897705,4.697000026702881,2.9355053901672363,4.0,8.0,14.0,1.0
61,57,4.317049980163574,4.3470001220703125,3.575554609298706,4.0,9.0,15.010000228881836,1.0
61,58,2.9752461910247803,3.0829999446868896,2.0794496536254883,3.0,6.0,9.0,1.0
61,59,3.786198854446411,3.7760000228881836,2.277240514755249,3.0,7.0,12.0,1.0
61,60,1.0,1.0,0.0,1.0,1.0,1.0,1.0
61,62,1.0,1.0,0.0,1.0,1.0,1.0,1.0
61,63,2.0204081535339355,2.0859999656677246,1.0042927265167236,2.0,3.0,5.0,1.0
61,64,1.0,1.0,0.0,1.0,1.0,1.0,1.0
62,0,43.59797286987305,42.803001403808594,27.313077926635742,36.0,77.0999984741211,133.02999877929688,1.0
62,1,30.975383758544922,31.26799964904785,19.814191818237305,27.0,55.0,99.02999877929688,1.0
62,2,21.137956619262695,21.08799934387207,15.87394905090332,17.0,41.0,77.0,1.0
62,3,18.863597869873047,18.562999725341797,13.1632080078125,15.0,36.0,61.02000045776367,1.0
62,4,11.254024505615234,11.07800006866455,7.572576999664307,9.0,21.0,38.0,1.0
62,5,8.78017520904541,8.637999534606934,7.070711135864258,6.0,19.0,33.0099983215332,1.0
62,6,7.049712657928467,6.877999782562256,5.498828411102295,6.0,14.0,27.010000228881836,1.0
62,7,3.0,3.065000057220459,2.51888370513916,2.0,6.0,12.0,1.0
62,8,5.911787509918213,6.0,3.673962354660034,5.0,11.0,19.0,1.0
62,9,6.704636573791504,6.504000186920166,5.098821640014648,5.0,13.0,23.0,1.0
62,10,4.316903591156006,4.204999923706055,3.259904146194458,3.0,9.0,16.0,1.0
62,11,6.6693010330200195,6.48199987411499,4.001209259033203,5.0,12.0,19.0,1.0
62,12,5.4470038414001465,5.355999946594238,2.9167215824127197,5.0,9.0,14.010000228881836,1.0
62,13,6.71295690536499,6.629000186920166,3.8560807704925537,6.0,12.0,20.0,1.0
62,14,4.285714149475098,4.296999931335449,2.4080679416656494,4.0,8.0,12.010000228881836,1.0
62,15,4.517653942108154,4.697999954223633,3.843799591064453,4.0,10.0,17.0,1.0
62,16,6.068161964416504,6.005000114440918,3.8080146312713623,5.0,11.0,18.010000228881836,1.0
62,17,7.388928413391113,7.489999771118164,4.724817276000977,6.0,13.0,23.010000228881836,1.0
62,18,5.278661251068115,5.126999855041504,4.03396463394165,4.0,10.0,18.0,1.0
62,19,6.665014743804932,6.591000080108643,5.437804698944092,5.0,14.0,25.010000228881836,1.0
62,20,5.53289794921875,5.435999870300293,3.851480722427368,5.0,11.0,16.010000228881836,1.0
62,21,7.8763017654418945,8.031999588012695,5.512619972229004,7.0,15.0,26.010000228881836,1.0
62,22,7.09086799621582,6.959000110626221,4.773187637329102,6.0,13.0,22.0,1.0
62,23,6.989793300628662,6.943999767303467,3.8985719680786133,6.0,12.0,19.010000228881836,1.0
62,24,7.017784595489502,6.932000160217285,3.8292789459228516,6.0,12.0,21.0,1.0
62,25,8.206293106079102,8.123000144958496,4.829272270202637,7.0,15.0,24.010000228881836,1.0
62,26,5.731156826019287,5.72599983215332,3.5898361206054688,5.0,10.0,16.010000228881836,1.0
62,27,7.4873504638671875,7.526000022888184,4.44447135925293,7.0,13.0,21.010000228881836,1.0
62,28,5.857250690460205,5.931000232696533,3.2143800258636475,5.0,10.0,16.0,1.0
62,29,7.491191387176514,7.449999809265137,4.206364154815674,7.0,13.0,22.0,1.0
62,30,6.272950649261475,6.171999931335449,4.284205436706543,5.0,12.0,19.010000228881836,1.0
62,31,5.4833221435546875,5.507999897003174,3.315408945083618,5.0,10.0,16.010000228881836,1.0
62,32,6.758587837219238,6.736999988555908,3.7223422527313232,6.0,11.0,21.0,1.0
62,33,6.384715557098389,6.070000171661377,4.403532981872559,5.0,12.0,20.010000228881836,1.0
62,34,5.562134265899658,5.465000152587891,2.8616034984588623,5.0,9.0,14.0,1.0
62,35,7.144351005554199,6.960999965667725,3.7759077548980713,6.0,12.0,18.0,1.0
62,36,5.763649940490723,5.822000026702881,3.3935697078704834,5.0,11.0,16.0,1.0
62,37,7.015114784240723,6.760000228881836,4.283036231994629,6.0,12.0,23.0,1.0
62,38,6.424678802490234,6.567999839782715,3.751716375350952,6.0,11.100000381469727,18.0,1.0
62,39,5.9441752433776855,5.927999973297119,4.0426249504089355,5.0,11.0,19.0,1.0
62,40,5.731032371520996,5.854000091552734,3.8603992462158203,5.0,11.0,18.0,1.0
62,41,7.193389415740967,7.140999794006348,5.32081937789917,6.0,15.0,25.0,1.0
62,42,5.674343585968018,5.7779998779296875,3.56015682220459,5.0,10.0,18.010000228881836,1.0
62,43,7.237783908843994,7.164000034332275,3.986114025115967,6.0,12.0,21.010000228881836,1.0
62,44,6.052486896514893,5.933000087738037,3.1749818325042725,5.0,10.0,16.010000228881836,1.0
62,45,7.819644927978516,7.873000144958496,4.506758213043213,7.0,14.0,22.010000228881836,1.0
62,46,6.588223457336426,6.678999900817871,3.5757460594177246,6.0,11.0,17.0,1.0
62,47,6.235993385314941,6.2779998779296875,3.6255643367767334,5.0,11.0,17.0,1.0
62,48,5.2026143074035645,5.184000015258789,4.15814208984375,4.0,11.0,18.010000228881836,1.0
62,49,6.920397758483887,6.835999965667725,4.072236061096191,6.0,12.0,20.010000228881836,1.0
62,50,5.356424331665039,5.420000076293945,3.212102174758911,5.0,10.0,15.010000228881836,1.0
62,51,6.772364616394043,6.835000038146973,4.267994403839111,6.0,13.0,20.0,1.0
62,52,5.576406002044678,5.546000003814697,3.7860116958618164,5.0,10.100000381469727,18.0,1.0
62,53,6.897555351257324,6.748000144958496,3.8255059719085693,6.0,12.0,19.0,1.0
62,54,5.194969177246094,5.126999855041504,3.4465737342834473,4.0,10.0,15.010000228881836,1.0
62,55,5.523828983306885,5.568999767303467,3.760483741760254,5.0,10.0,17.0,1.0
62,56,5.355649471282959,5.49399995803833,3.2332592010498047,5.0,10.0,16.0,1.0
62,57,5.487787246704102,5.563000202178955,3.3099894523620605,5.0,10.0,15.0,1.0
62,58,3.5930917263031006,3.630000114440918,2.8957035541534424,3.0,7.0,13.010000228881836,1.0
62,59,5.027568340301514,5.054999828338623,3.189039707183838,4.0,10.0,15.010000228881836,1.0
62,60,2.558347225189209,2.509000062942505,2.3056275844573975,1.0,5.0,11.0,1.0
62,61,2.3391494750976562,2.430000066757202,2.3458685874938965,1.0,6.0,11.0,1.0
62,63,1.2857142686843872,1.2719999551773071,0.5744702219963074,1.0,2.0,3.0,1.0
62,64,1.1176470518112183,1.121000051498413,0.3469279408454895,1.0,2.0,2.0,1.0
63,0,43.4078254699707,41.94499969482422,26.64147186279297,36.0,77.0,130.0500030517578,1.0
63,1,30.7833309173584,30.878999710083008,19.555265426635742,27.0,59.0,93.01000213623047,1.0
63,2,20.945714950561523,20.840999603271484,16.11886215209961,16.0,42.0,75.0,1.0
63,3,18.658205032348633,19.049999237060547,14.883934020996094,15.0,38.0,73.01000213623047,1.0
63,4,10.903496742248535,10.829999923706055,8.083507537841797,9.0,22.0,38.0,1.0
63,5,9.251341819763184,9.348999977111816,7.506344318389893,7.0,19.0,36.0,1.0
63,6,6.392090797424316,6.607999801635742,5.577484607696533,5.0,14.0,24.010000228881836,1.0
63,7,4.25,4.129000186920166,2.3732593059539795,3.0,7.0,14.0,1.0
63,8,6.065293788909912,6.111999988555908,3.643275260925293,5.0,11.0,18.0,1.0
63,9,6.635047912597656,6.879000186920166,4.978590488433838,6.0,14.0,23.0,1.0
63,10,4.840205192565918,4.798999786376953,3.3284528255462646,4.0,9.0,16.0,1.0
63,11,6.932470798492432,6.90500020980835,4.200948715209961,6.0,13.0,21.0,1.0
63,12,5.476574897766113,5.52400016784668,3.254754066467285,5.0,10.0,16.0,1.0
63,13,6.732723712921143,6.538000106811523,4.000069618225098,5.0,12.0,20.0,1.0
63,14,3.0,2.8519999980926514,2.254793882369995,2.0,6.0,11.0,1.0
63,15,3.758826971054077,3.6559998989105225,3.3647680282592773,2.0,8.0,16.010000228881836,1.0
63,16,5.326175689697266,5.409999847412109,3.7298660278320312,5.0,10.0,17.010000228881836,1.0
63,17,7.510684967041016,7.453999996185303,4.613229274749756,6.0,13.0,23.010000228881836,1.0
63,18,5.987191200256348,6.111999988555908,3.8940281867980957,5.0,11.0,18.0,1.0
63,19,7.915014743804932,7.8379998207092285,5.780290603637695,6.0,15.0,29.010000228881836,1.0
63,20,6.323400974273682,6.4070000648498535,3.8459525108337402,5.0,12.0,19.0,1.0
63,21,7.371095657348633,7.373000144958496,5.679073333740234,6.0,15.0,26.010000228881836,1.0
63,22,7.385944843292236,7.590000152587891,4.515960693359375,6.0,14.0,22.0,1.0
63,23,6.967744827270508,7.10699987411499,3.980144500732422,6.0,12.0,21.0,1.0
63,24,7.030392169952393,6.9670000076293945,3.714015483856201,6.0,12.0,20.0,1.0
63,25,8.267805099487305,8.392999649047852,4.924484729766846,7.0,15.0,26.0,1.0
63,26,6.075433731079102,6.258999824523926,3.4715874195098877,6.0,11.0,18.0,1.0
63,27,7.049380779266357,7.367000102996826,5.1716837882995605,7.0,15.0,23.0,1.0
63,28,6.177605628967285,6.038000106811523,3.3152008056640625,5.0,10.0,17.0,1.0
63,29,7.63773775100708,7.465000152587891,4.402360439300537,6.0,12.0,22.0,1.0
63,30,6.450338840484619,6.441999912261963,4.495401859283447,6.0,12.0,21.010000228881836,1.0
63,31,5.983354568481445,5.927000045776367,3.0798816680908203,5.0,10.0,15.0,1.0
63,32,6.863016128540039,6.8480000495910645,3.5903894901275635,6.0,11.0,20.0,1.0
63,33,6.886500358581543,7.125,4.889721393585205,6.0,14.0,22.0,1.0
63,34,5.400057315826416,5.427999973297119,3.101421594619751,5.0,9.0,15.0,1.0
63,35,7.1086931228637695,6.99399995803833,4.170127868652344,6.0,12.0,22.0,1.0
63,36,5.578769683837891,5.573999881744385,3.5872724056243896,5.0,10.0,17.0,1.0
63,37,6.914830684661865,6.964000225067139,5.171334743499756,6.0,14.0,23.0,1.0
63,38,6.327810764312744,6.327000141143799,3.406181573867798,5.0,11.0,18.0,1.0
63,39,6.271859169006348,6.447000026702881,4.288028717041016,6.0,12.0,20.0,1.0
63,40,5.966452598571777,5.859000205993652,3.7877590656280518,5.0,11.0,18.0,1.0
63,41,7.775331974029541,7.50600004196167,4.963865756988525,6.0,14.0,27.0,1.0
